package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
210084867622000,20210108,일반업무관리,"서울시 청백-e 시스템 권한부여 신청",38세금징수과-791,조유임,3년,38세금징수과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006935
210084867623000,20210108,일상경비관리,"e-호조시스템 사용자권한 신청",총무과-727,정현호,5년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006934
210084867625000,20210108,물품관리,"불용물품 관리전환 소요조회",행정지원과-472,홍승연,5년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006933
210084867633000,20210108,일반업무관리,"전광판 등 영상매체 표출 요청(2021년 함께서울 친환경농장 참여자 모집)",도시농업과-355,이재미,3년,도시농업과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006932
210084867636000,20210108,임시급수보증금관리,"임시급수 보증금 반환내역 통보",행정지원과-544,김유나,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006931
210084867641000,20210108,용역계약관리,"계약체결 통보(문화비축기지 무인경비용역)",공원운영과-228,김호영,5년,공원운영과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867645000,20210108,일반업무관리,"87. 코로나19 생활치료센터 소방시설 안전점검 결과 보고",예방과-332,서원용,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006930
210084867649000,20210108,코로나19관리,"현장 출동대원 개인보호복 착·탈의 교육 계획 알림",재난관리과-196,최승구,3년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006929
210084867651000,20210108,일반업무관리,"선택적복지포인트 배정을 위한 기초자료 조사 결과 제출(길동)",길동119안전센터-104,황상용,3년,길동119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006928
210084867669000,20210108,일상경비관리,"2021년 1월 일상경비 교부 신청(체육진흥과)",체육진흥과-240,윤숙연,5년,체육진흥과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867670000,20210108,선제검사,"교정시설종사자 주기적 선제검사 한시적 시행 관련 협조사항 안내",감염병관리과-804,김은경,5년,감염병관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006927
210084867672000,20210108,개전및폐전관리,"수도계량기 폐전처리",요금과-528,김미례,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006926
